"Prompt: 你将看到一系列词语。请根据你的第一反应，快速决定每个词语更让你联想到“喜剧”还是“悲剧”。在每个词语旁边写下你的选择。

请注意：

快速反应： 不需要过度思考，依靠第一印象。
简洁回答： 只需写下相应词语和你的选择，不要添加额外内容。

这些词语是：
",order-0,shuffle0-test0,"Prompt: 你将看到一系列词语。请根据你的第一反应，快速决定每个词语更让你联想到“喜剧”还是“悲剧”。在每个词语旁边写下你的选择。

请注意：

快速反应： 不需要过度思考，依靠第一印象。
简洁回答： 只需写下相应词语和你的选择，不要添加额外内容。

这些词语是：
.1",order-1,shuffle1-test0
3701. 打算,1938,TRAGEDY,3701. 生成器,3980,TRAGEDY
3702. 南方,4213,TRAGEDY,3702. 小区,2930,TRAGEDY
3703. 珠穆朗玛峰,2945,TRAGEDY,3703. 模具,3661,TRAGEDY
3704. 青年,2599,COMEDY,3704. 革新,4678,TRAGEDY
3705. 采访,3202,TRAGEDY,3705. 根,1951,TRAGEDY
3706. 经,3257,TRAGEDY,3706. 即,2590,TRAGEDY
3707. 利润率,4099,TRAGEDY,3707. 星空,2999,TRAGEDY
3708. 未来,2812,TRAGEDY,3708. 处方,4408,TRAGEDY
3709. 游,3347,COMEDY,3709. 困惑,2613,TRAGEDY
3710. 景点,737,COMEDY,3710. 职位,1169,TRAGEDY
3711. 更新,633,TRAGEDY,3711. 甜味,4761,COMEDY
3712. 尝,4519,COMEDY,3712. 炒饭,3990,COMEDY
3713. 想象力,1919,COMEDY,3713. 疑问,2124,TRAGEDY
3714. 培训,549,TRAGEDY,3714. 北极熊,4636,TRAGEDY
3715. 被告人,4025,TRAGEDY,3715. 统治,3869,TRAGEDY
3716. 陷阱,4110,TRAGEDY,3716. 家里,1550,COMEDY
3717. 叶,2066,COMEDY,3717. 标识,3187,TRAGEDY
3718. 系,2767,TRAGEDY,3718. 注,3462,TRAGEDY
3719. 形象,650,COMEDY,3719. 树立,3266,TRAGEDY
3720. 吸收,1037,TRAGEDY,3720. 周期表,4454,TRAGEDY
3721. 营造,1400,COMEDY,3721. 负债,2407,TRAGEDY
3722. 传承,1824,TRAGEDY,3722. 贸易,1782,TRAGEDY
3723. 跳舞,2811,COMEDY,3723. 以上,573,TRAGEDY
3724. 媒体,362,TRAGEDY,3724. 流通,3586,TRAGEDY
3725. 复杂,4098,TRAGEDY,3725. 媒介,4058,TRAGEDY
3726. 同意,1079,COMEDY,3726. 提取,250,TRAGEDY
3727. 导师,2828,TRAGEDY,3727. 人心,3068,TRAGEDY
3728. 审视,3929,TRAGEDY,3728. 夜,2400,TRAGEDY
3729. 增,4419,COMEDY,3729. 损失,1009,TRAGEDY
3730. 游览,2913,COMEDY,3730. 银行卡,3844,TRAGEDY
3731. 化学,446,TRAGEDY,3731. 土,3495,TRAGEDY
3732. 事情,424,TRAGEDY,3732. 机关,2776,TRAGEDY
3733. 参与者,2311,COMEDY,3733. 尊严,4889,TRAGEDY
3734. 肥胖,4091,COMEDY,3734. 袋,4043,TRAGEDY
3735. 生产力,1735,TRAGEDY,3735. 肉质,4178,TRAGEDY
3736. 深度,1175,TRAGEDY,3736. 采访,3202,TRAGEDY
3737. 调整,268,TRAGEDY,3737. 死,3503,TRAGEDY
3738. 街头,4211,COMEDY,3738. 墙面,2165,TRAGEDY
3739. 幸福感,3693,COMEDY,3739. 器具,4681,TRAGEDY
3740. 思绪,4488,TRAGEDY,3740. 适宜,3720,TRAGEDY
3741. 有的,4500,COMEDY,3741. 那里,1113,TRAGEDY
3742. 墙,2055,TRAGEDY,3742. 外套,3201,TRAGEDY
3743. 中断,3776,TRAGEDY,3743. 建造,1697,TRAGEDY
3744. 动物,187,COMEDY,3744. 悲伤,3561,TRAGEDY
3745. 培养,606,COMEDY,3745. 拌匀,3408,TRAGEDY
3746. 隐私,576,TRAGEDY,3746. 经济,226,TRAGEDY
3747. 前景,820,COMEDY,3747. 程,3244,TRAGEDY
3748. 瀑布,3588,COMEDY,3748. 公平,3811,TRAGEDY
3749. 右,2726,COMEDY,3749. 洗发水,3808,TRAGEDY
3750. 纪律,4737,TRAGEDY,3750. 路径,1064,TRAGEDY
3751. 信誉,3728,TRAGEDY,3751. 拍,3377,COMEDY
3752. 前进,2197,COMEDY,3752. 段,2152,COMEDY
3753. 概述,2278,TRAGEDY,3753. 结合,494,COMEDY
3754. 银,4376,COMEDY,3754. 晚,3913,TRAGEDY
3755. 专业,478,TRAGEDY,3755. 计数,4361,COMEDY
3756. 卡片,2922,COMEDY,3756. 件,4966,COMEDY
3757. 电子,297,TRAGEDY,3757. 大小,486,COMEDY
3758. 炒饭,3990,COMEDY,3758. 风味,2576,COMEDY
3759. 汁,1502,COMEDY,3759. 爱好者,1928,COMEDY
3760. 交,3509,TRAGEDY,3760. 配对,4594,COMEDY
3761. 核,2143,TRAGEDY,3761. 恭喜,4888,COMEDY
3762. 股票,793,TRAGEDY,3762. 正面,3440,COMEDY
3763. 驾驶员,3799,COMEDY,3763. 胡椒,2217,COMEDY
3764. 事件,421,TRAGEDY,3764. 配备,2180,COMEDY
3765. 离,2927,TRAGEDY,3765. 回忆,1572,TRAGEDY
3766. 普及,1288,COMEDY,3766. 咖啡店,3412,COMEDY
3767. 中年,3474,TRAGEDY,3767. 瞬间,3018,COMEDY
3768. 认可,1623,COMEDY,3768. 下面,373,TRAGEDY
3769. 陌生人,3037,TRAGEDY,3769. 想法,343,COMEDY
3770. 建,3343,COMEDY,3770. 社会主义,2630,TRAGEDY
3771. 重心,4509,TRAGEDY,3771. 租金,3036,TRAGEDY
3772. 改编,4910,COMEDY,3772. 阶段,651,COMEDY
3773. 交织,4570,TRAGEDY,3773. 去,116,TRAGEDY
3774. 影像,1500,COMEDY,3774. 追求,492,COMEDY
3775. 望远镜,4052,COMEDY,3775. 分割,2106,TRAGEDY
3776. 能量,568,COMEDY,3776. 听觉,4627,COMEDY
3777. 能,21,COMEDY,3777. 固体,4265,COMEDY
3778. 袋,4043,COMEDY,3778. 大气层,1645,TRAGEDY
3779. 侦探,4306,COMEDY,3779. 黑暗,3209,TRAGEDY
3780. 愿望,3324,COMEDY,3780. 税收,1985,TRAGEDY
3781. 水流,4255,TRAGEDY,3781. 鱼,969,TRAGEDY
3782. 成功,466,COMEDY,3782. 婚姻,1096,TRAGEDY
3783. 流动性,4945,TRAGEDY,3783. 蛋白,3001,TRAGEDY
3784. 核心,628,TRAGEDY,3784. 思路,1255,TRAGEDY
3785. 扩展,1029,COMEDY,3785. 可乐,4565,COMEDY
3786. 视图,4963,COMEDY,3786. 拥有,248,TRAGEDY
3787. 喝水,3920,COMEDY,3787. 好友,3077,COMEDY
3788. 美食,415,COMEDY,3788. 益处,3133,TRAGEDY
3789. 强调,541,TRAGEDY,3789. 深圳,4440,TRAGEDY
3790. 牛奶,745,COMEDY,3790. 覆盖,1284,TRAGEDY
3791. 四川,3887,COMEDY,3791. 倡导,2754,TRAGEDY
3792. 精度,1689,TRAGEDY,3792. 分组,3087,TRAGEDY
3793. 脉,4828,TRAGEDY,3793. 参加,414,COMEDY
3794. 运输,1318,TRAGEDY,3794. 身上,2277,TRAGEDY
3795. 南京,4426,COMEDY,3795. 山水,3697,TRAGEDY
3796. 模板,2115,TRAGEDY,3796. 接口,1695,TRAGEDY
3797. 给予,994,COMEDY,3797. 意识,330,TRAGEDY
3798. 警惕,3391,TRAGEDY,3798. 关闭,1494,TRAGEDY
3799. 入,701,TRAGEDY,3799. 可信度,4030,TRAGEDY
3800. 球员,1437,COMEDY,3800. 统计,945,TRAGEDY
3801. 谓语,3932,TRAGEDY,3801. 共享,1110,COMEDY
3802. 属性,870,TRAGEDY,3802. 东京,2738,TRAGEDY
3803. 框,2279,TRAGEDY,3803. 信,2671,TRAGEDY
3804. 震撼,4652,TRAGEDY,3804. 关键,709,TRAGEDY
3805. 消防,4663,TRAGEDY,3805. 聆听,3594,COMEDY
3806. 你,4,COMEDY,3806. 差,1355,TRAGEDY
3807. 常数,3547,TRAGEDY,3807. 道,2085,TRAGEDY
3808. 底蕴,4136,TRAGEDY,3808. 与众不同,4981,COMEDY
3809. 座位,2911,COMEDY,3809. 奔跑,3445,COMEDY
3810. 有效性,2715,TRAGEDY,3810. 加密,1205,TRAGEDY
3811. 至,909,TRAGEDY,3811. 弥漫,4048,TRAGEDY
3812. 匹配,1125,COMEDY,3812. 守护,4261,COMEDY
3813. 记忆,1259,TRAGEDY,3813. 照亮,4246,COMEDY
3814. 室内,798,TRAGEDY,3814. 天使,4881,COMEDY
3815. 高校,4368,COMEDY,3815. 谁,1071,TRAGEDY
3816. 争取,3419,COMEDY,3816. 玫瑰花,4800,COMEDY
3817. 怎样,3246,COMEDY,3817. 南京,4426,TRAGEDY
3818. 反映,1128,TRAGEDY,3818. 共和国,3197,TRAGEDY
3819. 室,2167,TRAGEDY,3819. 法官,3310,TRAGEDY
3820. 相互,2836,COMEDY,3820. 网络,166,COMEDY
3821. 文,759,TRAGEDY,3821. 警告,4199,TRAGEDY
3822. 滋润,3754,COMEDY,3822. 花费,1477,TRAGEDY
3823. 帧,4047,COMEDY,3823. 进展,1022,COMEDY
3824. 盐,472,COMEDY,3824. 事,1388,TRAGEDY
3825. 控,4439,TRAGEDY,3825. 货币,1329,TRAGEDY
3826. 体现,840,TRAGEDY,3826. 化合物,1978,TRAGEDY
3827. 房子,1937,COMEDY,3827. 交,3509,COMEDY
3828. 志愿,3430,COMEDY,3828. 月亮,2235,COMEDY
3829. 乘以,1987,COMEDY,3829. 命题,4323,TRAGEDY
3830. 餐桌,2959,COMEDY,3830. 讲,1012,COMEDY
3831. 比赛,379,COMEDY,3831. 腿部,4613,TRAGEDY
3832. 变得,1639,TRAGEDY,3832. 脉,4828,TRAGEDY
3833. 长颈鹿,4435,COMEDY,3833. 实践,443,COMEDY
3834. 钙,3480,COMEDY,3834. 朋友们,3190,COMEDY
3835. 营养素,2688,COMEDY,3835. 印象,1560,COMEDY
3836. 意见,706,TRAGEDY,3836. 小鸟,2081,COMEDY
3837. 损伤,2657,TRAGEDY,3837. 报表,1874,TRAGEDY
3838. 不足,2398,TRAGEDY,3838. 选,1316,COMEDY
3839. 皮肤,804,COMEDY,3839. 南瓜,4272,COMEDY
3840. 履行,2488,TRAGEDY,3840. 武器,2447,TRAGEDY
3841. 龙,2528,TRAGEDY,3841. 爱,516,TRAGEDY
3842. 时刻,1582,TRAGEDY,3842. 欧洲,1399,TRAGEDY
3843. 描绘,1586,TRAGEDY,3843. 享受,370,COMEDY
3844. 底,3572,TRAGEDY,3844. 收获,2144,COMEDY
3845. 传来,4696,TRAGEDY,3845. 引进,4903,TRAGEDY
3846. 文件,407,TRAGEDY,3846. 煮沸,3183,COMEDY
3847. 当地,452,TRAGEDY,3847. 进程,1298,TRAGEDY
3848. 楼,4020,TRAGEDY,3848. 责任,437,TRAGEDY
3849. 俱乐部,3757,COMEDY,3849. 机票,3034,COMEDY
3850. 数据集,905,TRAGEDY,3850. 鞋子,2226,COMEDY
3851. 感到,244,TRAGEDY,3851. 粒子,1590,TRAGEDY
3852. 岛屿,3603,TRAGEDY,3852. 营销,324,COMEDY
3853. 视角,2554,TRAGEDY,3853. 引领,2815,TRAGEDY
3854. 愿意,1020,COMEDY,3854. 省份,3894,TRAGEDY
3855. 高山,4465,TRAGEDY,3855. 理性,3437,TRAGEDY
3856. 词,431,TRAGEDY,3856. 难点,4656,TRAGEDY
3857. 箱子,4924,TRAGEDY,3857. 启动,1521,COMEDY
3858. 放下,4088,TRAGEDY,3858. 平板,3162,COMEDY
3859. 公式,641,TRAGEDY,3859. 忽视,1916,TRAGEDY
3860. 布,2722,TRAGEDY,3860. 发展,25,COMEDY
3861. 编写,291,TRAGEDY,3861. 性格,986,TRAGEDY
3862. 名称,329,TRAGEDY,3862. 纳税,4029,TRAGEDY
3863. 待遇,2813,TRAGEDY,3863. 对比,1396,TRAGEDY
3864. 担心,1178,TRAGEDY,3864. 规范,1033,TRAGEDY
3865. 透露,4341,TRAGEDY,3865. 寻求,629,TRAGEDY
3866. 红烧肉,3029,COMEDY,3866. 照片,2349,COMEDY
3867. 平等,2976,COMEDY,3867. 辩护,3846,TRAGEDY
3868. 密钥,4751,TRAGEDY,3868. 中成药,4561,COMEDY
3869. 恶化,3745,TRAGEDY,3869. 肥胖,4091,COMEDY
3870. 形状,718,TRAGEDY,3870. 文献,1431,TRAGEDY
3871. 水源,2433,TRAGEDY,3871. 来到,1283,COMEDY
3872. 管,2839,TRAGEDY,3872. 清楚,3454,COMEDY
3873. 研发,824,TRAGEDY,3873. 段落,930,COMEDY
3874. 谜题,2952,TRAGEDY,3874. 民事,3336,TRAGEDY
3875. 合并,2013,TRAGEDY,3875. 销售量,3142,COMEDY
3876. 其他,3961,TRAGEDY,3876. 受损,4077,TRAGEDY
3877. 渠道,894,TRAGEDY,3877. 费,4776,TRAGEDY
3878. 前沿,2749,TRAGEDY,3878. 丧失,4534,TRAGEDY
3879. 云南,4735,TRAGEDY,3879. 用量,4089,COMEDY
3880. 画家,3193,TRAGEDY,3880. 词,431,COMEDY
3881. 桌面,3794,TRAGEDY,3881. 总监,4830,COMEDY
3882. 导致,125,TRAGEDY,3882. 早餐,1532,COMEDY
3883. 国内外,3800,TRAGEDY,3883. 加,666,COMEDY
3884. 相比,1450,TRAGEDY,3884. 时刻,1582,COMEDY
3885. 状况,501,TRAGEDY,3885. 猜测,2598,COMEDY
3886. 父,4517,TRAGEDY,3886. 银河系,3566,COMEDY
3887. 小镇,2435,TRAGEDY,3887. 发现,178,COMEDY
3888. 撒,4875,TRAGEDY,3888. 文字,1101,COMEDY
3889. 灭绝,2640,TRAGEDY,3889. 激光,4412,COMEDY
3890. 字母,716,TRAGEDY,3890. 寺庙,3945,TRAGEDY
3891. 成,233,TRAGEDY,3891. 义务,1921,TRAGEDY
3892. 物理,797,TRAGEDY,3892. 定律,1332,TRAGEDY
3893. 奇迹,4917,COMEDY,3893. 庆祝,1794,COMEDY
3894. 化为,4680,TRAGEDY,3894. 主,4409,COMEDY
3895. 时代,677,TRAGEDY,3895. 爱心,3680,COMEDY
3896. 查阅,4523,TRAGEDY,3896. 边长,2920,COMEDY
3897. 代数,3583,TRAGEDY,3897. 感染,1498,TRAGEDY
3898. 忽视,1916,TRAGEDY,3898. 仪器,3405,COMEDY
3899. 画,1100,TRAGEDY,3899. 香草,2766,COMEDY
3900. 余额,3848,TRAGEDY,3900. 气象,3115,COMEDY
3901. 发行,3076,TRAGEDY,3901. 服装,1225,COMEDY
3902. 城,3528,TRAGEDY,3902. 女生,3796,COMEDY
3903. 顺序,1135,TRAGEDY,3903. 家族,1677,TRAGEDY
3904. 三角形,1122,TRAGEDY,3904. 胜地,3729,COMEDY
3905. 话题,637,TRAGEDY,3905. 忽略,2050,TRAGEDY
3906. 音符,4085,COMEDY,3906. 联盟,2994,COMEDY
3907. 餐饮,1995,COMEDY,3907. 编号,2696,COMEDY
3908. 拖延,4466,TRAGEDY,3908. 摆放,2685,COMEDY
3909. 失去,1065,TRAGEDY,3909. 艾米丽,3542,COMEDY
3910. 故障,1361,TRAGEDY,3910. 目标,103,COMEDY
3911. 有望,4821,COMEDY,3911. 煸炒,3172,COMEDY
3912. 莎士比亚,4417,TRAGEDY,3912. 见证,4816,TRAGEDY
3913. 位于,815,TRAGEDY,3913. 基石,4784,COMEDY
3914. 监测,836,TRAGEDY,3914. 关联,1861,COMEDY
3915. 建设,591,COMEDY,3915. 夫妇,4807,COMEDY
3916. 器官,2392,TRAGEDY,3916. 废物,2293,TRAGEDY
3917. 引领,2815,COMEDY,3917. 备用,1467,COMEDY
3918. 外貌,3339,COMEDY,3918. 座位,2911,COMEDY
3919. 看起来,2939,COMEDY,3919. 症状,714,TRAGEDY
3920. 逃避,4704,TRAGEDY,3920. 大地,2245,COMEDY
3921. 水平,351,TRAGEDY,3921. 外观,1067,COMEDY
3922. 面包,1069,COMEDY,3922. 清洁,695,COMEDY
3923. 乐园,4855,COMEDY,3923. 超,4129,COMEDY
3924. 陈述,1641,TRAGEDY,3924. 技巧,238,COMEDY
3925. 账单,4619,TRAGEDY,3925. 婴儿,1002,COMEDY
3926. 达,2887,COMEDY,3926. 探险家,4135,COMEDY
3927. 邻居,4312,COMEDY,3927. 动态,2039,COMEDY
3928. 篡改,3554,TRAGEDY,3928. 蕴含,4883,TRAGEDY
3929. 具,965,TRAGEDY,3929. 给,128,COMEDY
3930. 买家,4270,COMEDY,3930. 创造力,1163,COMEDY
3931. 牛肉,1455,TRAGEDY,3931. 产量,3245,TRAGEDY
3932. 板块,2892,TRAGEDY,3932. 受到,355,TRAGEDY
3933. 错过,2819,TRAGEDY,3933. 拉,3335,COMEDY
3934. 措辞,2609,TRAGEDY,3934. 岛,3071,TRAGEDY
3935. 体式,4766,TRAGEDY,3935. 皮革,4667,TRAGEDY
3936. 旋律,1738,COMEDY,3936. 初期,3381,TRAGEDY
3937. 睡眠,563,TRAGEDY,3937. 火锅,2946,COMEDY
3938. 上下文,1845,TRAGEDY,3938. 强调,541,TRAGEDY
3939. 聊,1389,COMEDY,3939. 当事人,2564,TRAGEDY
3940. 盈利,1966,TRAGEDY,3940. 居住,1649,TRAGEDY
3941. 物理学,1230,TRAGEDY,3941. 太阳系,867,TRAGEDY
3942. 爆发,2990,TRAGEDY,3942. 求解,2082,TRAGEDY
3943. 共同点,3752,TRAGEDY,3943. 地毯,2932,COMEDY
3944. 工人,2521,TRAGEDY,3944. 授权,2382,TRAGEDY
3945. 外套,3201,TRAGEDY,3945. 冷静,2658,TRAGEDY
3946. 气息,1445,TRAGEDY,3946. 内心,852,TRAGEDY
3947. 愿,2582,TRAGEDY,3947. 山区,3022,TRAGEDY
3948. 轮廓,4297,TRAGEDY,3948. 间隔,4191,TRAGEDY
3949. 混合物,1860,TRAGEDY,3949. 住宅,3305,TRAGEDY
3950. 排除,2637,TRAGEDY,3950. 产,3967,TRAGEDY
3951. 时期,705,TRAGEDY,3951. 主义,1871,TRAGEDY
3952. 草药,4141,TRAGEDY,3952. 理论,514,TRAGEDY
3953. 炸,3600,TRAGEDY,3953. 指,234,TRAGEDY
3954. 战斗,1706,TRAGEDY,3954. 事故,1416,TRAGEDY
3955. 力度,1681,TRAGEDY,3955. 颜料,4450,COMEDY
3956. 指令,1478,TRAGEDY,3956. 教程,2147,COMEDY
3957. 诗词,4123,TRAGEDY,3957. 入门,3167,COMEDY
3958. 橙色,4001,COMEDY,3958. 色调,1840,COMEDY
3959. 受众,1759,TRAGEDY,3959. 冲浪,4531,COMEDY
3960. 享有,3820,TRAGEDY,3960. 包装,1589,COMEDY
3961. 差别,4959,TRAGEDY,3961. 检查,287,TRAGEDY
3962. 达成,1556,COMEDY,3962. 干预,3023,TRAGEDY
3963. 年龄段,4142,TRAGEDY,3963. 列出,713,TRAGEDY
3964. 纸巾,4568,COMEDY,3964. 思考,310,TRAGEDY
3965. 修剪,2462,TRAGEDY,3965. 事务,2894,TRAGEDY
3966. 复习,3789,TRAGEDY,3966. 融化,2116,TRAGEDY
3967. 呼吸,499,TRAGEDY,3967. 生命,275,TRAGEDY
3968. 计数,4361,TRAGEDY,3968. 别墅,3592,COMEDY
3969. 制度,908,TRAGEDY,3969. 海拔,2680,TRAGEDY
3970. 硬币,3165,COMEDY,3970. 大脑,1373,TRAGEDY
3971. 起始,3995,COMEDY,3971. 信息化,4502,TRAGEDY
3972. 焦虑,704,TRAGEDY,3972. 针对,4074,TRAGEDY
3973. 角色,146,COMEDY,3973. 缝,4626,TRAGEDY
3974. 文字,1101,TRAGEDY,3974. 湖泊,2556,TRAGEDY
3975. 泡,2445,COMEDY,3975. 团结,3091,TRAGEDY
3976. 礼品,3736,COMEDY,3976. 摧毁,4953,TRAGEDY
3977. 走势,4834,TRAGEDY,3977. 领导者,2339,TRAGEDY
3978. 发音,2580,COMEDY,3978. 前方,4809,TRAGEDY
3979. 梵高,4563,TRAGEDY,3979. 请,28,COMEDY
3980. 波长,3179,TRAGEDY,3980. 调用,915,TRAGEDY
3981. 生命,275,TRAGEDY,3981. 妻子,3637,COMEDY
3982. 成语,3956,COMEDY,3982. 传播,913,TRAGEDY
3983. 份额,1779,TRAGEDY,3983. 飞行,1217,COMEDY
3984. 价值,262,TRAGEDY,3984. 雕刻,4778,TRAGEDY
3985. 产品,51,COMEDY,3985. 区块链,2503,TRAGEDY
3986. 补,4767,COMEDY,3986. 正义,3486,TRAGEDY
3987. 排骨,3212,COMEDY,3987. 营业,3708,TRAGEDY
3988. 平静,3046,TRAGEDY,3988. 队,2274,TRAGEDY
3989. 涂抹,2397,COMEDY,3989. 房地产,1763,TRAGEDY
3990. 大数据,878,TRAGEDY,3990. 解决,70,TRAGEDY
3991. 现实,838,TRAGEDY,3991. 烘焙,2744,COMEDY
3992. 人格,3059,TRAGEDY,3992. 该,921,TRAGEDY
3993. 化妆品,1862,COMEDY,3993. 可靠性,1285,TRAGEDY
3994. 志愿者,1715,TRAGEDY,3994. 引言,4243,TRAGEDY
3995. 节点,1032,TRAGEDY,3995. 家装,3868,COMEDY
3996. 电话,1127,TRAGEDY,3996. 含,2154,TRAGEDY
3997. 登山,3484,TRAGEDY,3997. 水质,3851,TRAGEDY
3998. 张,786,COMEDY,3998. 李白,3283,TRAGEDY
3999. 法,887,TRAGEDY,3999. 还原,2544,TRAGEDY
4000. 告诉,223,TRAGEDY,4000. 树林,4357,TRAGEDY
4001. 站立,4995,TRAGEDY,4001. 男女,4057,COMEDY
4002. 不锈钢,4005,TRAGEDY,4002. 发光,3517,COMEDY
4003. 动画,2464,COMEDY,4003. 日子,2091,TRAGEDY
4004. 条件,313,TRAGEDY,4004. 欲望,3104,TRAGEDY
4005. 海,2408,TRAGEDY,4005. 赞叹,4919,COMEDY
4006. 侧,2043,TRAGEDY,4006. 战,3919,TRAGEDY
4007. 菜品,960,COMEDY,4007. 介质,3460,TRAGEDY
4008. 剑,4550,TRAGEDY,4008. 观赏,3605,COMEDY
4009. 税,4128,TRAGEDY,4009. 哥哥,4969,COMEDY
4010. 情报,4530,TRAGEDY,4010. 协商,2269,TRAGEDY
4011. 用来,750,TRAGEDY,4011. 油脂,3468,COMEDY
4012. 习惯,432,TRAGEDY,4012. 养护,2017,COMEDY
4013. 主菜,3224,COMEDY,4013. 一生,2854,TRAGEDY
4014. 拼图,3892,COMEDY,4014. 维护,444,TRAGEDY
4015. 陶瓷,3810,COMEDY,4015. 口红,3534,COMEDY
4016. 硬件,1427,TRAGEDY,4016. 能否,753,TRAGEDY
4017. 满,2710,COMEDY,4017. 预报,1260,TRAGEDY
4018. 峡谷,4925,TRAGEDY,4018. 债券,2858,TRAGEDY
4019. 放到,3670,TRAGEDY,4019. 智慧,861,TRAGEDY
4020. 要求,123,TRAGEDY,4020. 纹理,2750,TRAGEDY
4021. T恤,3344,COMEDY,4021. 地图,1664,TRAGEDY
4022. 类别,934,TRAGEDY,4022. 集团,3277,TRAGEDY
4023. 继承,3008,TRAGEDY,4023. 完成,134,TRAGEDY
4024. 沙子,4553,COMEDY,4024. 深化,4835,TRAGEDY
4025. 乘法,3056,TRAGEDY,4025. 会议,816,TRAGEDY
4026. 组成,433,TRAGEDY,4026. 幸福,778,COMEDY
4027. 功能性,4455,TRAGEDY,4027. 暖,1488,COMEDY
4028. 纹理,2750,COMEDY,4028. 听到,1333,TRAGEDY
4029. 称,2234,TRAGEDY,4029. 修行,4846,TRAGEDY
4030. 作业,1908,TRAGEDY,4030. 代,1570,TRAGEDY
4031. 中性,4811,TRAGEDY,4031. 电视剧,2151,COMEDY
4032. 利用率,3659,TRAGEDY,4032. 父亲,1979,TRAGEDY
4033. 艺术品,1676,COMEDY,4033. 高中生,3996,TRAGEDY
4034. 墙面,2165,TRAGEDY,4034. 陈述,1641,TRAGEDY
4035. 日落,3540,TRAGEDY,4035. 尽,1718,TRAGEDY
4036. 公务员,4279,TRAGEDY,4036. 镜头,3451,COMEDY
4037. 绘制,1955,COMEDY,4037. 实施,728,TRAGEDY
4038. 书面化,4498,TRAGEDY,4038. 长,1289,TRAGEDY
4039. 脚,1545,COMEDY,4039. 司法,3107,TRAGEDY
4040. 刷,4539,COMEDY,4040. 见到,1726,TRAGEDY
4041. 增大,4796,COMEDY,4041. 学历,4291,TRAGEDY
4042. 生,1923,COMEDY,4042. 地壳,4257,TRAGEDY
4043. 变迁,4984,TRAGEDY,4043. 舒适度,2509,COMEDY
4044. 骨头,4653,TRAGEDY,4044. 占用,3102,TRAGEDY
4045. 人口,999,TRAGEDY,4045. 量化,4336,TRAGEDY
4046. 里程碑,4609,TRAGEDY,4046. 决心,2886,TRAGEDY
4047. 纤维素,3655,TRAGEDY,4047. 听取,2394,TRAGEDY
4048. 泄漏,4113,TRAGEDY,4048. 莉莉,2834,COMEDY
4049. 产品线,4397,TRAGEDY,4049. 帧,4047,COMEDY
4050. 是否,1034,TRAGEDY,4050. 所得税,2966,TRAGEDY
4051. 住宿,2136,TRAGEDY,4051. 坐,1375,COMEDY
4052. 蓝色,1505,TRAGEDY,4052. 味道,722,COMEDY
4053. 民族,1785,TRAGEDY,4053. 部署,2206,TRAGEDY
4054. 单词,336,COMEDY,4054. 范围,391,TRAGEDY
4055. 星系,1952,TRAGEDY,4055. 办公室,2051,COMEDY
4056. 影响,40,TRAGEDY,4056. 发电,2846,TRAGEDY
4057. 家装,3868,COMEDY,4057. 体温,3524,TRAGEDY
4058. 疼痛,1988,TRAGEDY,4058. 商家,1924,COMEDY
4059. 家务,3758,COMEDY,4059. 日落,3540,TRAGEDY
4060. 世界杯,3560,COMEDY,4060. 芯片,2516,COMEDY
4061. 击败,4130,TRAGEDY,4061. 行业,239,TRAGEDY
4062. 团队,167,COMEDY,4062. 教师,1099,COMEDY
4063. 您,8,COMEDY,4063. 营养,530,COMEDY
4064. 光源,4720,TRAGEDY,4064. 人类,63,TRAGEDY
4065. 延伸,4620,TRAGEDY,4065. 指纹,4611,TRAGEDY
4066. 整数,819,COMEDY,4066. 泡,2445,COMEDY
4067. 售价,2871,COMEDY,4067. 被告,1823,TRAGEDY
4068. 未知,3781,TRAGEDY,4068. 男孩,1709,COMEDY
4069. 抓,4690,COMEDY,4069. 味,2472,COMEDY
4070. 抵抗,4554,TRAGEDY,4070. 香草精,4854,COMEDY
4071. 记忆力,4743,TRAGEDY,4071. 一致性,2981,TRAGEDY
4072. 巴黎,1408,COMEDY,4072. 旅行,338,COMEDY
4073. 路,1279,TRAGEDY,4073. 辅导,3818,COMEDY
4074. 供应,1462,COMEDY,4074. 财务,451,TRAGEDY
4075. 闰年,2318,COMEDY,4075. 回报率,4754,TRAGEDY
4076. 即,2590,COMEDY,4076. 土地,1189,TRAGEDY
4077. 金钱,2827,TRAGEDY,4077. 图表,2656,TRAGEDY
4078. 列车,4843,COMEDY,4078. 浪漫,2570,COMEDY
4079. 审理,4503,TRAGEDY,4079. 复杂度,4407,TRAGEDY
4080. 单位,850,COMEDY,4080. 杯,3689,COMEDY
4081. 组装,3458,COMEDY,4081. 黑客,2756,TRAGEDY
4082. 程序员,1376,COMEDY,4082. 信号,914,TRAGEDY
4083. 速度,342,COMEDY,4083. 设备,181,TRAGEDY
4084. 开拓,3298,COMEDY,4084. 作息,3476,TRAGEDY
4085. 演示,2304,COMEDY,4085. 多云,3326,TRAGEDY
4086. 发送,1158,COMEDY,4086. 习性,3390,TRAGEDY
4087. 生意,4126,COMEDY,4087. 复杂,4098,TRAGEDY
4088. 埃菲尔,4710,COMEDY,4088. 房子,1937,TRAGEDY
4089. 响应,1305,COMEDY,4089. 蔬菜,467,COMEDY
4090. 特长,4911,COMEDY,4090. 民族,1785,TRAGEDY
4091. 质量,100,COMEDY,4091. 查阅,4523,TRAGEDY
