"Prompt: 你将看到一系列词语。请根据你的第一反应，快速决定每个词语更让你联想到“喜剧”还是“悲剧”。在每个词语旁边写下你的选择。

请注意：

快速反应： 不需要过度思考，依靠第一印象。
简洁回答： 只需写下相应词语和你的选择，不要添加额外内容。

这些词语是：
",order-0,shuffle0-test0,"Prompt: 你将看到一系列词语。请根据你的第一反应，快速决定每个词语更让你联想到“喜剧”还是“悲剧”。在每个词语旁边写下你的选择。

请注意：

快速反应： 不需要过度思考，依靠第一印象。
简洁回答： 只需写下相应词语和你的选择，不要添加额外内容。

这些词语是：
.1",order-1,shuffle1-test0
3697. 暖,1488,COMEDY,3697. 卖出,4779,COMEDY
3698. 失败,1220,TRAGEDY,3698. 视,4590,COMEDY
3699. 三星,4096,COMEDY,3699. 胜地,3729,COMEDY
3700. 纳入,4724,COMEDY,3700. 语文,3963,COMEDY
3701. 繁荣,3141,COMEDY,3701. 表演,1044,COMEDY
3702. 读书,2035,COMEDY,3702. 耳机,2979,COMEDY
3703. 邮箱,3530,COMEDY,3703. 姿势,1212,COMEDY
3704. 外卖,4943,COMEDY,3704. 比特,4007,COMEDY
3705. 介质,3460,TRAGEDY,3705. 展览,2253,COMEDY
3706. 反,1773,TRAGEDY,3706. 不适,3210,TRAGEDY
3707. 举措,4571,COMEDY,3707. 小学,2907,COMEDY
3708. 打开,691,COMEDY,3708. 针对性,2628,COMEDY
3709. 配置,789,COMEDY,3709. 硬度,4273,COMEDY
3710. 守护,4261,COMEDY,3710. 台,4432,COMEDY
3711. 您们,3966,COMEDY,3711. 牙齿,2938,COMEDY
3712. 落地,4371,COMEDY,3712. 形,2790,COMEDY
3713. 血压,2092,TRAGEDY,3713. 市中心,2532,COMEDY
3714. 因人而异,4585,COMEDY,3714. 角,1435,COMEDY
3715. 鸡精,3501,COMEDY,3715. 钙,3480,COMEDY
3716. 生理,2014,TRAGEDY,3716. 礼貌,4301,COMEDY
3717. 成员,495,COMEDY,3717. 失败,1220,TRAGEDY
3718. 夫妇,4807,COMEDY,3718. 发布,890,COMEDY
3719. 标识,3187,COMEDY,3719. 上面,596,COMEDY
3720. 桶,2633,COMEDY,3720. 破坏,740,TRAGEDY
3721. 续航,3832,COMEDY,3721. 图案,1661,COMEDY
3722. 危害,1736,TRAGEDY,3722. 旅游,279,COMEDY
3723. 花,646,COMEDY,3723. 进,2308,COMEDY
3724. 主管,3372,TRAGEDY,3724. 玛丽,1013,COMEDY
3725. 降低,364,TRAGEDY,3725. 现场,1395,COMEDY
3726. 走路,4120,COMEDY,3726. 过滤,1788,TRAGEDY
3727. 当事人,2564,TRAGEDY,3727. 路,1279,COMEDY
3728. 账单,4619,TRAGEDY,3728. 登记,4490,COMEDY
3729. 夜,2400,TRAGEDY,3729. 大卫,4031,COMEDY
3730. 养分,3309,COMEDY,3730. 细胞,761,TRAGEDY
3731. 没有,106,TRAGEDY,3731. 出生,1625,COMEDY
3732. 心得,3815,COMEDY,3732. 爱护,4858,COMEDY
3733. 大熊猫,4589,COMEDY,3733. 技术,20,COMEDY
3734. 大战,3617,TRAGEDY,3734. 保存,1172,COMEDY
3735. 笑容,4970,COMEDY,3735. 三明治,2844,COMEDY
3736. 请,28,COMEDY,3736. 卫生间,2829,COMEDY
3737. 配色,4041,COMEDY,3737. 潜力,898,COMEDY
3738. 减肥,1705,COMEDY,3738. 品尝,1208,COMEDY
3739. 世界,121,COMEDY,3739. 基准,4813,TRAGEDY
3740. 思路,1255,COMEDY,3740. 等,1293,TRAGEDY
3741. 盒子,2968,COMEDY,3741. 猫科,4799,COMEDY
3742. 调研,1495,COMEDY,3742. 游览,2913,COMEDY
3743. 顶部,3421,COMEDY,3743. 留下,1132,TRAGEDY
3744. 家电,1803,COMEDY,3744. 框架,1082,COMEDY
3745. 电影,171,COMEDY,3745. 音符,4085,COMEDY
3746. 想象力,1919,COMEDY,3746. 告知,3883,TRAGEDY
3747. 养护,2017,COMEDY,3747. 坚持,784,COMEDY
3748. 丢失,3358,TRAGEDY,3748. 停车,3606,COMEDY
3749. 地理,1619,COMEDY,3749. 交际,4914,COMEDY
3750. 面包,1069,COMEDY,3750. 女神,4012,COMEDY
3751. 个人,145,COMEDY,3751. 途径,1491,COMEDY
3752. 挖掘,1557,TRAGEDY,3752. 规模,780,TRAGEDY
3753. 调味料,2686,COMEDY,3753. 测量,885,TRAGEDY
3754. 曲子,4650,COMEDY,3754. 患有,3101,TRAGEDY
3755. 一切,1387,COMEDY,3755. 线下,2863,COMEDY
3756. 探测器,4266,TRAGEDY,3756. 到来,2456,COMEDY
3757. 查阅,4523,TRAGEDY,3757. 展示,440,COMEDY
3758. 房产,2002,COMEDY,3758. 起来,316,COMEDY
3759. 展望,3587,COMEDY,3759. 大自然,1086,COMEDY
3760. 度,708,COMEDY,3760. 远处,3118,TRAGEDY
3761. 为什么,3953,TRAGEDY,3761. 资产,807,COMEDY
3762. 工艺,1525,COMEDY,3762. 源于,3436,TRAGEDY
3763. 屏幕,1173,COMEDY,3763. 聆听,3594,COMEDY
3764. 细胞,761,TRAGEDY,3764. 话题,637,COMEDY
3765. 仪式,2178,COMEDY,3765. 名叫,2172,COMEDY
3766. 愿景,3402,COMEDY,3766. 给,128,COMEDY
3767. 竞赛,3636,COMEDY,3767. 军事,2208,TRAGEDY
3768. 戏剧,4061,TRAGEDY,3768. 使用,10,COMEDY
3769. 陈述,1641,TRAGEDY,3769. 加入,168,COMEDY
3770. 检验,2761,TRAGEDY,3770. 通讯,2655,COMEDY
3771. 相机,2705,COMEDY,3771. 负载,2884,TRAGEDY
3772. 床垫,4248,COMEDY,3772. 享受,370,COMEDY
3773. 指出,1310,TRAGEDY,3773. 热点,2818,COMEDY
3774. 外出,3977,COMEDY,3774. 日落,3540,TRAGEDY
3775. 气球,3164,COMEDY,3775. 使,112,COMEDY
3776. 项目,159,COMEDY,3776. 酱汁,3218,COMEDY
3777. 跑步,1330,COMEDY,3777. 加拿大,4064,COMEDY
3778. 出生,1625,COMEDY,3778. 球,806,COMEDY
3779. 浏览器,2683,COMEDY,3779. 飞,2381,COMEDY
3780. 深化,4835,TRAGEDY,3780. 交往,1575,COMEDY
3781. 红烧肉,3029,COMEDY,3781. 系列,1499,COMEDY
3782. 运动员,2313,COMEDY,3782. 区,1509,TRAGEDY
3783. 志愿,3430,COMEDY,3783. 车,880,COMEDY
3784. 公众,1325,COMEDY,3784. 色,1858,COMEDY
3785. 小时,654,COMEDY,3785. 青少年,2114,COMEDY
3786. 保证,402,COMEDY,3786. 舞者,3319,COMEDY
3787. 解析,1898,TRAGEDY,3787. 云层,4877,TRAGEDY
3788. 住宅,3305,COMEDY,3788. 爬,4670,COMEDY
3789. 红楼梦,1837,TRAGEDY,3789. 博物馆,1304,TRAGEDY
3790. 钱,1214,COMEDY,3790. 出门,2876,COMEDY
3791. 精通,4355,COMEDY,3791. 气球,3164,COMEDY
3792. 拉伸,3599,COMEDY,3792. 泄漏,4113,TRAGEDY
3793. 采访,3202,COMEDY,3793. 引用,1730,COMEDY
3794. 战斗,1706,TRAGEDY,3794. 损害,1807,TRAGEDY
3795. 接近,1692,COMEDY,3795. 小火,3841,COMEDY
3796. 现实,838,TRAGEDY,3796. 西班牙语,3409,COMEDY
3797. 捕捉,2857,COMEDY,3797. 主义,1871,TRAGEDY
3798. 百度,4790,COMEDY,3798. 类型,183,COMEDY
3799. 促进,332,COMEDY,3799. 过程,75,TRAGEDY
3800. 节点,1032,COMEDY,3800. 物理学家,4388,TRAGEDY
3801. 厂商,4940,COMEDY,3801. 流,1809,TRAGEDY
3802. 加载,2153,COMEDY,3802. 插,4831,COMEDY
3803. 物理学,1230,COMEDY,3803. 语境,3564,TRAGEDY
3804. 国,952,COMEDY,3804. 光照,2246,COMEDY
3805. 准确度,4310,COMEDY,3805. 品质,592,COMEDY
3806. 城市,110,COMEDY,3806. 文化,77,COMEDY
3807. 果汁,2732,COMEDY,3807. 锅中,2900,COMEDY
3808. 钠,4117,COMEDY,3808. 新人,2525,COMEDY
3809. 含量,1724,COMEDY,3809. 衬衫,3318,COMEDY
3810. 陶瓷,3810,COMEDY,3810. 陌生人,3037,TRAGEDY
3811. 意图,3250,COMEDY,3811. 蒜,1591,COMEDY
3812. 简历,1700,TRAGEDY,3812. 借,4958,TRAGEDY
3813. 样式,1989,COMEDY,3813. 家长,1043,COMEDY
3814. 方案,133,TRAGEDY,3814. 范围,391,COMEDY
3815. 爱好者,1928,COMEDY,3815. 饮食,246,COMEDY
3816. 等于,854,COMEDY,3816. 欣赏,992,COMEDY
3817. 趣味性,4037,COMEDY,3817. 餐具,2298,COMEDY
3818. 字体,1883,COMEDY,3818. 制造业,2303,TRAGEDY
3819. 上级,4989,TRAGEDY,3819. 同学,1748,COMEDY
3820. 分歧,4655,TRAGEDY,3820. 送,2034,COMEDY
3821. 车,880,COMEDY,3821. 产生,150,COMEDY
3822. 组织,315,TRAGEDY,3822. 施加,3937,TRAGEDY
3823. 外界,3147,TRAGEDY,3823. 表中,4605,COMEDY
3824. 茶匙,2356,COMEDY,3824. 经,3257,TRAGEDY
3825. 含有,918,COMEDY,3825. 香蕉,1765,COMEDY
3826. 爆发,2990,TRAGEDY,3826. 入,701,COMEDY
3827. 公益,2016,COMEDY,3827. 代谢,2117,COMEDY
3828. 建造,1697,COMEDY,3828. 盒子,2968,COMEDY
3829. 评定,2515,TRAGEDY,3829. 费,4776,TRAGEDY
3830. 抵御,4446,TRAGEDY,3830. 对抗,3156,TRAGEDY
3831. 变革,1461,TRAGEDY,3831. 供应,1462,COMEDY
3832. 温暖,1657,COMEDY,3832. 包容,3506,COMEDY
3833. 合,1973,COMEDY,3833. 回应,2716,COMEDY
3834. 铁,1587,TRAGEDY,3834. 目标,103,COMEDY
3835. 序列,1083,COMEDY,3835. 接口,1695,COMEDY
3836. 机制,625,TRAGEDY,3836. 底蕴,4136,TRAGEDY
3837. 递,2285,COMEDY,3837. 跳绳,3938,COMEDY
3838. 设备,181,COMEDY,3838. 愿望,3324,COMEDY
3839. 编译,2964,COMEDY,3839. 拍照,3386,COMEDY
3840. 扩散,4049,COMEDY,3840. 线段,4608,COMEDY
3841. 冥想,1154,TRAGEDY,3841. 哑铃,3333,COMEDY
3842. 星际,4203,COMEDY,3842. 抑郁,2978,TRAGEDY
3843. 水平,351,COMEDY,3843. 立场,3237,TRAGEDY
3844. 反射,2073,COMEDY,3844. 构造,1909,COMEDY
3845. 消耗,975,TRAGEDY,3845. 一起,1480,COMEDY
3846. 源头,4547,COMEDY,3846. 绑定,3806,TRAGEDY
3847. 序,1984,COMEDY,3847. 病虫害,4401,TRAGEDY
3848. 雪,3467,COMEDY,3848. 混合物,1860,COMEDY
3849. 死,3503,TRAGEDY,3849. 笑,2701,COMEDY
3850. 片段,2824,COMEDY,3850. 邻居,4312,COMEDY
3851. 能量,568,COMEDY,3851. 芝士,1713,COMEDY
3852. 播放,2044,COMEDY,3852. 要点,1276,TRAGEDY
3853. 音效,3558,COMEDY,3853. 人物,564,COMEDY
3854. 转变,2908,COMEDY,3854. 开拓,3298,COMEDY
3855. 生气,4447,TRAGEDY,3855. 大于,1607,COMEDY
3856. 火灾,2600,TRAGEDY,3856. 客户端,2925,COMEDY
3857. 疼痛,1988,TRAGEDY,3857. 切割,3129,TRAGEDY
3858. 论述,4660,TRAGEDY,3858. 边长,2920,COMEDY
3859. 取决于,1141,COMEDY,3859. 剂,1963,TRAGEDY
3860. 制动,4171,COMEDY,3860. 聊聊,2809,COMEDY
3861. 请教,2262,COMEDY,3861. 互联网,528,COMEDY
3862. 程序员,1376,COMEDY,3862. 想,57,TRAGEDY
3863. 出版,3030,COMEDY,3863. 请教,2262,COMEDY
3864. 质地,2752,COMEDY,3864. 吉他,3055,COMEDY
3865. 信号,914,COMEDY,3865. 生态,265,COMEDY
3866. 推动,488,COMEDY,3866. 发现,178,COMEDY
3867. 草坪,4177,COMEDY,3867. 广州,3631,COMEDY
3868. 小,1749,COMEDY,3868. 博主,4788,COMEDY
3869. 余数,4536,COMEDY,3869. 药品,1920,TRAGEDY
3870. 创新,228,COMEDY,3870. 学校,697,COMEDY
3871. 零件,3584,COMEDY,3871. 植被,3774,COMEDY
3872. 争议,1791,TRAGEDY,3872. 圆形,2928,COMEDY
3873. 祖先,4108,TRAGEDY,3873. 呈现,682,COMEDY
3874. 授权,2382,COMEDY,3874. 铁,1587,TRAGEDY
3875. 传来,4696,COMEDY,3875. 牙刷,4960,COMEDY
3876. 灯泡,3241,COMEDY,3876. 接种,2056,TRAGEDY
3877. 字段,1986,COMEDY,3877. 转,1415,COMEDY
3878. 神经,684,COMEDY,3878. 忽视,1916,TRAGEDY
3879. 成果,997,COMEDY,3879. 失,4170,TRAGEDY
3880. 心脏病,3388,TRAGEDY,3880. 语句,829,COMEDY
3881. 葡萄酒,2121,COMEDY,3881. 燃料,1421,TRAGEDY
3882. 整体,1103,COMEDY,3882. 室外,4072,COMEDY
3883. 复制,1905,COMEDY,3883. 货物,2357,COMEDY
3884. 物,1107,COMEDY,3884. 香气,1980,COMEDY
3885. 动,3385,COMEDY,3885. 天体,1391,COMEDY
3886. 病毒,1299,TRAGEDY,3886. 评估,353,TRAGEDY
3887. 铅笔,3435,COMEDY,3887. 天使,4881,COMEDY
3888. 布置,2038,COMEDY,3888. 依据,2502,TRAGEDY
3889. 标志,1216,COMEDY,3889. 橱柜,4739,COMEDY
3890. 代入,3351,COMEDY,3890. 建筑,326,COMEDY
3891. 选出,3650,COMEDY,3891. 利用,163,TRAGEDY
3892. 毕业,1737,COMEDY,3892. 就业,1210,COMEDY
3893. 语句,829,COMEDY,3893. 象棋,4544,COMEDY
3894. 晒,4180,COMEDY,3894. 渠道,894,COMEDY
3895. 香料,2659,COMEDY,3895. 花,646,COMEDY
3896. 谈话,4174,COMEDY,3896. 激情,2161,COMEDY
3897. 备受,1891,TRAGEDY,3897. 季度,2138,COMEDY
3898. 分辨率,3097,COMEDY,3898. 相符,4370,COMEDY
3899. 初中生,4986,COMEDY,3899. 叶,2066,COMEDY
3900. 分享,403,COMEDY,3900. 景色,1739,COMEDY
3901. 防止,775,TRAGEDY,3901. 制品,1962,COMEDY
3902. 饼,2681,COMEDY,3902. 运转,3746,COMEDY
3903. 模式,366,COMEDY,3903. 挫折,2041,TRAGEDY
3904. 开头,1615,COMEDY,3904. 斗争,3694,TRAGEDY
3905. 情况,69,TRAGEDY,3905. 摄入,1825,COMEDY
3906. 整数,819,COMEDY,3906. 救赎,3628,TRAGEDY
3907. 关爱,2261,COMEDY,3907. 灯具,2695,COMEDY
3908. 感知,1456,COMEDY,3908. 慈善,2837,COMEDY
3909. 继承,3008,TRAGEDY,3909. 散射,2929,COMEDY
3910. 正确性,3899,COMEDY,3910. 洪水,2402,TRAGEDY
3911. 预热,2499,COMEDY,3911. 少于,2869,TRAGEDY
3912. 世纪,791,TRAGEDY,3912. 阴影,4429,TRAGEDY
3913. 午餐,2690,COMEDY,3913. 冰,2156,COMEDY
3914. 原理,702,COMEDY,3914. 日子,2091,COMEDY
3915. 演讲,1292,COMEDY,3915. 张,786,COMEDY
3916. 后面,2773,TRAGEDY,3916. 着手,4606,COMEDY
3917. 资本主义,4453,TRAGEDY,3917. 脸部,4849,COMEDY
3918. 失,4170,TRAGEDY,3918. 采用,282,COMEDY
3919. 望,3702,COMEDY,3919. 成本,307,TRAGEDY
3920. 撒上,2031,COMEDY,3920. 截止,4463,TRAGEDY
3921. 笔记本,2687,COMEDY,3921. 盗,4991,TRAGEDY
3922. 鸟,1248,COMEDY,3922. 谜题,2952,COMEDY
3923. 鸡,1856,COMEDY,3923. 失落,4648,TRAGEDY
3924. 重点,1367,COMEDY,3924. 器械,3673,COMEDY
3925. 进化,1816,COMEDY,3925. 留意,4762,COMEDY
3926. 牛奶,745,COMEDY,3926. 信仰,1194,COMEDY
3927. 走势,4834,TRAGEDY,3927. 分泌,3973,COMEDY
3928. 比喻,3139,COMEDY,3928. 伙伴,1487,COMEDY
3929. 妆容,4067,COMEDY,3929. 推出,981,COMEDY
3930. 论文,756,TRAGEDY,3930. 等待,1062,TRAGEDY
3931. 定位,962,COMEDY,3931. 期间,777,COMEDY
3932. 留下,1132,TRAGEDY,3932. 西班牙,3535,COMEDY
3933. 对话,91,COMEDY,3933. 障碍物,3565,TRAGEDY
3934. 闪耀,3905,COMEDY,3934. 基,4484,COMEDY
3935. 造成,398,TRAGEDY,3935. 呈,2252,COMEDY
3936. 接触,1119,COMEDY,3936. 心,941,COMEDY
3937. 床,1722,COMEDY,3937. 分支,2019,COMEDY
3938. 流行,916,COMEDY,3938. 灯泡,3241,COMEDY
3939. 简称,4480,COMEDY,3939. 能源,240,COMEDY
3940. 开,942,COMEDY,3940. 工作,47,COMEDY
3941. 科学,300,TRAGEDY,3941. 要素,1970,COMEDY
3942. 送,2034,TRAGEDY,3942. 猴子,3479,COMEDY
3943. 去除,1767,TRAGEDY,3943. 名称,329,COMEDY
3944. 银行,749,TRAGEDY,3944. 工业,847,TRAGEDY
3945. 风格,225,COMEDY,3945. 幼儿,4591,COMEDY
3946. 紫色,4244,COMEDY,3946. 对手,924,TRAGEDY
3947. 玩,902,COMEDY,3947. 汇报,4223,COMEDY
3948. 和平,2796,COMEDY,3948. 豆类,3782,COMEDY
3949. 解释,236,COMEDY,3949. 滤,3927,COMEDY
3950. 算,2816,TRAGEDY,3950. 编写,291,COMEDY
3951. 做法,1407,COMEDY,3951. 手续,4723,TRAGEDY
3952. 脚步,4867,COMEDY,3952. 肖申克,3994,TRAGEDY
3953. 找到,196,COMEDY,3953. 代表,417,COMEDY
3954. 必要,2362,TRAGEDY,3954. 效率,195,COMEDY
3955. 莉莉,2834,COMEDY,3955. 组织,315,COMEDY
3956. 王子,3062,COMEDY,3956. 土壤,785,COMEDY
3957. 优先级,2788,TRAGEDY,3957. 浓度,1950,TRAGEDY
3958. 自我,420,COMEDY,3958. 阳光,491,COMEDY
3959. 节目,1627,COMEDY,3959. 面糊,4212,COMEDY
3960. 闰年,2318,COMEDY,3960. 和谐,2676,COMEDY
3961. 优化,276,COMEDY,3961. 戏剧,4061,COMEDY
3962. 工程,865,TRAGEDY,3962. 制成,1577,COMEDY
3963. 翻,2429,COMEDY,3963. 密度,1176,TRAGEDY
3964. 客户端,2925,COMEDY,3964. 搭建,3185,COMEDY
3965. 代理,3289,TRAGEDY,3965. 规律,1102,COMEDY
3966. 税率,3964,TRAGEDY,3966. 时间,44,TRAGEDY
3967. 爵士,4239,COMEDY,3967. 真相,2832,TRAGEDY
3968. 旅行,338,COMEDY,3968. 估计,2840,COMEDY
3969. 描写,1701,COMEDY,3969. 尾气,4775,TRAGEDY
3970. 采用,282,COMEDY,3970. 烦恼,3247,TRAGEDY
3971. 剪刀,3238,COMEDY,3971. 爱,516,COMEDY
3972. 太阳,475,COMEDY,3972. 充电,1820,COMEDY
3973. 蓝莓,3713,COMEDY,3973. 邮箱,3530,COMEDY
3974. 排骨,3212,COMEDY,3974. 成熟,4385,TRAGEDY
3975. 汤匙,2132,COMEDY,3975. 毛,3259,COMEDY
3976. 外部,1404,TRAGEDY,3976. 夕阳,4288,TRAGEDY
3977. 量,649,TRAGEDY,3977. 旁边,3346,COMEDY
3978. 文化,77,COMEDY,3978. 引擎,1432,COMEDY
3979. 奠定,4018,TRAGEDY,3979. 合作,219,COMEDY
3980. 功效,2000,COMEDY,3980. 世纪,791,TRAGEDY
3981. 道,2085,TRAGEDY,3981. 肥料,1996,COMEDY
3982. 体会,3518,COMEDY,3982. 民族,1785,TRAGEDY
3983. 头脑,1974,COMEDY,3983. 密封,3958,TRAGEDY
3984. 程度,540,TRAGEDY,3984. 哪些,2204,COMEDY
3985. 办法,2029,COMEDY,3985. 头,1632,COMEDY
3986. 党,2112,TRAGEDY,3986. 人,13,COMEDY
3987. 调解,3787,COMEDY,3987. 寺庙,3945,TRAGEDY
3988. 融资,2083,TRAGEDY,3988. 实习生,4574,COMEDY
3989. 交互,1076,COMEDY,3989. 上海,1211,COMEDY
3990. 营业,3708,COMEDY,3990. 专注于,4209,COMEDY
3991. 消息,1303,COMEDY,3991. 离,2927,TRAGEDY
3992. 解密,3908,TRAGEDY,3992. 矩形,2989,COMEDY
3993. 粒子,1590,COMEDY,3993. 做,115,COMEDY
3994. 旨在,1620,COMEDY,3994. 扔,4792,COMEDY
3995. 下来,1218,COMEDY,3995. 索引,2130,COMEDY
3996. 生成,53,COMEDY,3996. 摘取,4719,COMEDY
3997. 建立,169,COMEDY,3997. 引人入胜,3384,COMEDY
3998. 豆,4812,COMEDY,3998. 社区,524,COMEDY
3999. 鸟类,1583,COMEDY,3999. 标准,485,COMEDY
4000. 对称,4348,COMEDY,4000. 入口,4562,COMEDY
4001. 象征,1516,TRAGEDY,4001. 人性,1531,TRAGEDY
4002. 管理,79,TRAGEDY,4002. 粒子,1590,COMEDY
4003. 酒店,773,COMEDY,4003. 展开,1397,COMEDY
4004. 木,2740,COMEDY,4004. 开启,2352,COMEDY
4005. 小李,3196,COMEDY,4005. 设有,4983,COMEDY
4006. 本质,1440,TRAGEDY,4006. 属,3830,COMEDY
4007. 搜索,621,COMEDY,4007. 官方,2108,COMEDY
4008. 融合,1148,COMEDY,4008. 相关性,3870,COMEDY
4009. 分工,3939,COMEDY,4009. 酶,2693,COMEDY
4010. 价值,262,TRAGEDY,4010. 砍伐,3890,TRAGEDY
4011. 灌溉,4976,COMEDY,4011. 助手,1278,COMEDY
4012. 椅子,2583,COMEDY,4012. 减法,4676,TRAGEDY
4013. 骑士,4702,TRAGEDY,4013. 得出,1104,COMEDY
4014. 呼吸,499,COMEDY,4014. 地形,2652,COMEDY
4015. 排水,3417,COMEDY,4015. 侦探,4306,COMEDY
4016. 包装,1589,COMEDY,4016. 领导,858,COMEDY
4017. 锁,3854,TRAGEDY,4017. 埃菲尔,4710,COMEDY
4018. 规律,1102,TRAGEDY,4018. 顺序,1135,COMEDY
4019. 事实,1192,TRAGEDY,4019. 晚宴,4942,COMEDY
4020. 投资者,1270,COMEDY,4020. 激活,3750,COMEDY
4021. 气温,802,COMEDY,4021. 曲,3639,COMEDY
4022. 加快,2173,COMEDY,4022. 蕴含,4883,TRAGEDY
4023. 接,4122,COMEDY,4023. 香味,2388,COMEDY
4024. 种子,2145,COMEDY,4024. 因素,194,TRAGEDY
4025. 变为,3546,COMEDY,4025. 四川,3887,COMEDY
4026. 癌症,2203,TRAGEDY,4026. 销售额,910,COMEDY
4027. 牛排,2810,COMEDY,4027. 尝试,179,COMEDY
4028. 产,3967,COMEDY,4028. 奇数,2663,COMEDY
4029. 富含,1624,COMEDY,4029. 没,1050,TRAGEDY
4030. 素质,1227,COMEDY,4030. 便于,3483,COMEDY
4031. 令,690,COMEDY,4031. 失业,3009,TRAGEDY
4032. 糖醋,4404,COMEDY,4032. 作者,760,TRAGEDY
4033. 图片,1567,COMEDY,4033. 小鸟,2081,COMEDY
4034. 设定,1200,COMEDY,4034. 滑动,4730,COMEDY
4035. 西班牙语,3409,COMEDY,4035. 孩子们,4181,COMEDY
4036. 增进,3485,COMEDY,4036. 坚持不懈,3423,COMEDY
4037. 食谱,1309,COMEDY,4037. 民事,3336,TRAGEDY
4038. 通道,2877,COMEDY,4038. 够,4365,COMEDY
4039. 好处,1058,COMEDY,4039. 京东,4610,COMEDY
4040. 美丽,1865,COMEDY,4040. 鼓励,458,COMEDY
4041. 折,3442,TRAGEDY,4041. 论述,4660,TRAGEDY
4042. 面料,3239,COMEDY,4042. 看,158,COMEDY
4043. 小吃,2742,COMEDY,4043. 选,1316,COMEDY
4044. 不同,810,COMEDY,4044. 挑战,198,COMEDY
4045. 停留,4075,COMEDY,4045. 自身,703,TRAGEDY
4046. 注,3462,COMEDY,4046. 市场,72,COMEDY
4047. 前往,1133,COMEDY,4047. 骨骼,3125,TRAGEDY
4048. 意识,330,COMEDY,4048. 岛屿,3603,COMEDY
4049. 摩擦力,4418,COMEDY,4049. 食谱,1309,COMEDY
4050. 李华,1537,COMEDY,4050. 秋风,3191,TRAGEDY
4051. 限制,570,TRAGEDY,4051. 强调,541,COMEDY
4052. 言,1383,COMEDY,4052. 回家,2505,COMEDY
4053. 味,2472,COMEDY,4053. 未来,2812,COMEDY
4054. 指针,2559,COMEDY,4054. 开发,191,COMEDY
4055. 减排,3020,TRAGEDY,4055. 浪费,853,TRAGEDY
4056. 韩国,4017,COMEDY,4056. 扭曲,4584,TRAGEDY
4057. 豆类,3782,COMEDY,4057. 税率,3964,TRAGEDY
4058. 人才,1162,COMEDY,4058. 长期,1237,COMEDY
4059. 种族,3043,TRAGEDY,4059. 具,965,COMEDY
4060. 大学,763,COMEDY,4060. 门店,3767,COMEDY
4061. 统计学,4192,TRAGEDY,4061. 好评,3828,COMEDY
4062. 重心,4509,TRAGEDY,4062. 描述,138,COMEDY
4063. 洋葱,1263,COMEDY,4063. 面向,2101,COMEDY
4064. 辩护,3846,TRAGEDY,4064. 失踪,4965,TRAGEDY
4065. 除以,3773,COMEDY,4065. 下,832,COMEDY
4066. 危险,1751,TRAGEDY,4066. 涌现,3727,COMEDY
4067. 星球,1116,COMEDY,4067. 证券,3284,COMEDY
4068. 作者,760,COMEDY,4068. 哥哥,4969,COMEDY
4069. 作业,1908,TRAGEDY,4069. 定制,1647,COMEDY
4070. 修正,3159,COMEDY,4070. 行程,2713,COMEDY
4071. 元,3010,COMEDY,4071. 选举,4548,COMEDY
4072. 西,4353,COMEDY,4072. 市民,2187,COMEDY
4073. 音,2592,COMEDY,4073. 结论,900,COMEDY
4074. 改革,2077,COMEDY,4074. 相处,2413,COMEDY
4075. 等式,3984,COMEDY,4075. 均值,4759,TRAGEDY
4076. 内涵,1998,COMEDY,4076. 感情,1159,TRAGEDY
4077. 尾巴,3155,COMEDY,4077. 农历,4448,COMEDY
4078. 社会主义,2630,TRAGEDY,4078. 用到,3562,COMEDY
4079. 同事,1171,COMEDY,4079. 工程,865,COMEDY
4080. 逻辑,662,COMEDY,4080. 入侵,3340,TRAGEDY
4081. 大众,2734,COMEDY,4081. 茶叶,2707,COMEDY
4082. 项,1886,TRAGEDY,4082. 停止,1686,TRAGEDY
4083. 餐厅,422,COMEDY,4083. 小球,2848,COMEDY
4084. 可能,54,COMEDY,4084. 感恩,3323,COMEDY
4085. 雨林,3096,TRAGEDY,4085. 丧失,4534,TRAGEDY
4086. 队列,3756,COMEDY,4086. 边,1453,COMEDY
4087. 入睡,3930,COMEDY,4087. 设置,377,COMEDY
4088. 承受,1992,TRAGEDY,4088. 剧本,3885,COMEDY
4089. 蓝牙,4427,COMEDY,4089. 饮水,3974,COMEDY
4090. 翅膀,2500,COMEDY,4090. 相似,3638,COMEDY
4091. 穿搭,3654,COMEDY,4091. 酒精,2883,COMEDY
4092. 忘,3898,TRAGEDY,4092. 这样,715,COMEDY
4093. 效率,195,COMEDY,4093. 赛事,4106,COMEDY
4094. 剧情,1889,TRAGEDY,4094. 靠近,2466,COMEDY
4095. 组件,1827,COMEDY,4095. 妆容,4067,COMEDY
4096. 黑洞,618,TRAGEDY,4096. 化合物,1978,TRAGEDY
4097. 道具,2733,COMEDY,4097. 带有,1411,COMEDY
4098. 咖啡店,3412,COMEDY,4098. 我們,4814,COMEDY
4099. 内置,2856,COMEDY,4099. 特斯拉,4595,COMEDY
4100. 封,4420,TRAGEDY,4100. 引力,1261,TRAGEDY
4101. 弥漫,4048,TRAGEDY,4101. 定位,962,COMEDY
4102. 厚度,3533,COMEDY,4102. 性价比,2862,COMEDY
4103. 传,3921,TRAGEDY,4103. 总和,2541,COMEDY
4104. 必要性,4773,TRAGEDY,4104. 辣椒,1648,COMEDY
4105. 贵族,4051,COMEDY,4105. 抗,1866,TRAGEDY
