"Prompt: 你将看到一系列词语。请根据你的第一反应，快速决定每个词语更让你联想到“喜剧”还是“悲剧”。在每个词语旁边写下你的选择。

请注意：

快速反应： 不需要过度思考，依靠第一印象。
简洁回答： 只需写下相应词语和你的选择，不要添加额外内容。

这些词语是：
",order-0,shuffle0-test0,"Prompt: 你将看到一系列词语。请根据你的第一反应，快速决定每个词语更让你联想到“喜剧”还是“悲剧”。在每个词语旁边写下你的选择。

请注意：

快速反应： 不需要过度思考，依靠第一印象。
简洁回答： 只需写下相应词语和你的选择，不要添加额外内容。

这些词语是：
.1",order-1,shuffle1-test0
3812. 提高,39,COMEDY,3812. 软件,308,COMEDY
3813. 密封,3958,TRAGEDY,3813. 化学,446,TRAGEDY
3814. 人民币,2817,COMEDY,3814. 统一,3414,COMEDY
3815. 小米,2974,COMEDY,3815. 位置,292,COMEDY
3816. 草原,2367,COMEDY,3816. 虾仁,4527,COMEDY
3817. 修复,1242,COMEDY,3817. 气球,3164,COMEDY
3818. 加热,1368,COMEDY,3818. 喜剧,3735,COMEDY
3819. 租赁,2492,COMEDY,3819. 饮品,1956,COMEDY
3820. 传递,882,COMEDY,3820. 肾,4332,TRAGEDY
3821. 成,233,COMEDY,3821. 讲解,1460,COMEDY
3822. 改善,406,COMEDY,3822. 观念,1429,COMEDY
3823. 通信,1138,COMEDY,3823. 名人,3541,COMEDY
3824. 音乐,140,COMEDY,3824. 西,4353,COMEDY
3825. 卖,3626,COMEDY,3825. 男子,2283,COMEDY
3826. 冷却,2158,TRAGEDY,3826. 撞击,4729,TRAGEDY
3827. 合并,2013,COMEDY,3827. 局限,4540,TRAGEDY
3828. 偶数,2198,COMEDY,3828. 努力,425,COMEDY
3829. 珍珠,3724,TRAGEDY,3829. 酸奶,2546,COMEDY
3830. 男性,1267,COMEDY,3830. 漫步,2728,COMEDY
3831. 博客,2427,COMEDY,3831. 序,1984,COMEDY
3832. 鞋子,2226,COMEDY,3832. 罪犯,3742,TRAGEDY
3833. 案件,950,TRAGEDY,3833. 水污染,3804,TRAGEDY
3834. 钱,1214,COMEDY,3834. 沙子,4553,COMEDY
3835. 饼,2681,COMEDY,3835. 降解,3611,TRAGEDY
3836. 眼镜,3711,COMEDY,3836. 经,3257,COMEDY
3837. 大脑,1373,COMEDY,3837. 找出,1490,COMEDY
3838. 奥秘,3985,TRAGEDY,3838. 科学家,830,COMEDY
3839. 小,1749,COMEDY,3839. 备用,1467,COMEDY
3840. 药物,468,TRAGEDY,3840. 缺乏,857,TRAGEDY
3841. 打击,2878,TRAGEDY,3841. 船,2881,COMEDY
3842. 国王,4226,COMEDY,3842. 母乳,2912,COMEDY
3843. 微生物,3307,COMEDY,3843. 针对,4074,TRAGEDY
3844. 劣势,3934,TRAGEDY,3844. 面对,638,TRAGEDY
3845. 云南,4735,COMEDY,3845. 心脏病,3388,TRAGEDY
3846. 群,3195,COMEDY,3846. 抗,1866,TRAGEDY
3847. 辐射,1746,TRAGEDY,3847. 温室,1209,COMEDY
3848. 用作,3527,COMEDY,3848. 加拿大,4064,COMEDY
3849. 碗,2069,COMEDY,3849. 产品,51,COMEDY
3850. 养生,2071,COMEDY,3850. 体现,840,COMEDY
3851. 排列,1177,COMEDY,3851. 掌握,479,COMEDY
3852. 机场,3006,COMEDY,3852. 真实性,3296,TRAGEDY
3853. 逃脱,2793,COMEDY,3853. 地下,4137,TRAGEDY
3854. 教授,1603,COMEDY,3854. 行程,2713,COMEDY
3855. 腿,2110,COMEDY,3855. 标准,485,COMEDY
3856. 重心,4509,COMEDY,3856. 数字化,1245,COMEDY
3857. 歌手,2763,COMEDY,3857. 约会,3730,COMEDY
3858. 跟随,3492,COMEDY,3858. 仪器,3405,COMEDY
3859. 保证,402,COMEDY,3859. 激活,3750,COMEDY
3860. 挑战,198,COMEDY,3860. 休息,911,COMEDY
3861. 板块,2892,COMEDY,3861. 页面,1055,COMEDY
3862. 沉淀,4354,TRAGEDY,3862. 结局,3362,TRAGEDY
3863. 跳舞,2811,COMEDY,3863. 处于,1347,TRAGEDY
3864. 宫保,4721,COMEDY,3864. 蛋糕,685,COMEDY
3865. 消费,842,COMEDY,3865. 扩展,1029,COMEDY
3866. 常用,2306,COMEDY,3866. 部位,2209,COMEDY
3867. 提起,4899,COMEDY,3867. 人脸,4214,COMEDY
3868. 赢得,1634,COMEDY,3868. 咬,4501,TRAGEDY
3869. 侵犯,3072,TRAGEDY,3869. 该,921,COMEDY
3870. 直径,2009,COMEDY,3870. 专利,3361,COMEDY
3871. 受众,1759,COMEDY,3871. 培训,549,COMEDY
3872. 冲击,3666,TRAGEDY,3872. 产量,3245,TRAGEDY
3873. 类型,183,COMEDY,3873. 造型,2424,COMEDY
3874. 追求,492,COMEDY,3874. 模拟,720,COMEDY
3875. 等,1293,COMEDY,3875. 分词,3630,TRAGEDY
3876. 缩写,4935,COMEDY,3876. 队,2274,COMEDY
3877. 修辞,4891,COMEDY,3877. 表中,4605,COMEDY
3878. 超市,2042,COMEDY,3878. 度过,1486,COMEDY
3879. 矩阵,1366,TRAGEDY,3879. 治理,1802,TRAGEDY
3880. 短期,3766,TRAGEDY,3880. 理财,1496,COMEDY
3881. 合成,2399,COMEDY,3881. 共识,3342,COMEDY
3882. 小时,654,COMEDY,3882. 酒精,2883,COMEDY
3883. 概括,1658,COMEDY,3883. 集合,1881,COMEDY
3884. 必不可少,2648,COMEDY,3884. 要素,1970,TRAGEDY
3885. 非,1506,TRAGEDY,3885. 拥堵,1795,TRAGEDY
3886. 家园,1822,COMEDY,3886. 抓住,2783,COMEDY
3887. 伸展,2841,COMEDY,3887. 器具,4681,COMEDY
3888. 税收,1985,TRAGEDY,3888. 工作,47,TRAGEDY
3889. 承受,1992,TRAGEDY,3889. 外形,4156,COMEDY
3890. 变为,3546,TRAGEDY,3890. 主题,147,COMEDY
3891. 光源,4720,COMEDY,3891. 卢浮宫,4894,TRAGEDY
3892. 遇到,489,COMEDY,3892. 合约,3280,TRAGEDY
3893. 贝叶斯,4138,COMEDY,3893. 转换,539,COMEDY
3894. 女孩,1147,COMEDY,3894. 热身,4508,COMEDY
3895. 养殖,4176,COMEDY,3895. 乘,3169,COMEDY
3896. 策略,263,COMEDY,3896. 调味,1753,COMEDY
3897. 加快,2173,COMEDY,3897. 混凝土,4183,TRAGEDY
3898. 机制,625,COMEDY,3898. 变迁,4984,TRAGEDY
3899. 耐心,1277,COMEDY,3899. 海报,2899,COMEDY
3900. 计算,93,TRAGEDY,3900. 均衡,3032,COMEDY
3901. 露营,3151,COMEDY,3901. 零件,3584,TRAGEDY
3902. 线段,4608,TRAGEDY,3902. 管理层,4566,COMEDY
3903. 积累,1628,TRAGEDY,3903. 必要性,4773,TRAGEDY
3904. 腐蚀,4996,TRAGEDY,3904. 排列,1177,COMEDY
3905. 段,2152,COMEDY,3905. 音乐,140,COMEDY
3906. 营养,530,COMEDY,3906. 引人注目,4489,COMEDY
3907. 阴,4662,TRAGEDY,3907. 磁场,2739,TRAGEDY
3908. 班,3797,COMEDY,3908. 饼干,2403,COMEDY
3909. 加密,1205,TRAGEDY,3909. 店,1618,COMEDY
3910. 确认,953,COMEDY,3910. 拌匀,3408,COMEDY
3911. 负责,757,TRAGEDY,3911. 虾,3236,COMEDY
3912. 分布,985,COMEDY,3912. 衣服,974,COMEDY
3913. 构造,1909,COMEDY,3913. 分泌,3973,TRAGEDY
3914. 肌肤,1291,COMEDY,3914. 进步,531,COMEDY
3915. 高中生,3996,COMEDY,3915. 创新,228,COMEDY
3916. 数量,322,TRAGEDY,3916. 分组,3087,COMEDY
3917. 调解,3787,COMEDY,3917. 登记,4490,TRAGEDY
3918. 衣服,974,COMEDY,3918. 比萨,3490,COMEDY
3919. 误差,2584,TRAGEDY,3919. 机械,1640,TRAGEDY
3920. 旅途,2620,COMEDY,3920. 现金,1405,COMEDY
3921. 运行,537,COMEDY,3921. 换,1853,COMEDY
3922. 公路,3394,COMEDY,3922. 销售额,910,COMEDY
3923. 放松,430,COMEDY,3923. 形容,3019,COMEDY
3924. 音箱,3986,COMEDY,3924. 心情,1152,COMEDY
3925. 心肺,3615,TRAGEDY,3925. 取代,1784,TRAGEDY
3926. 销售量,3142,COMEDY,3926. 循环,635,COMEDY
3927. 资本主义,4453,TRAGEDY,3927. 群众,3570,COMEDY
3928. 烤鸭,3613,COMEDY,3928. 表达,215,COMEDY
3929. 意境,4242,TRAGEDY,3929. 统计学,4192,TRAGEDY
3930. 化学品,4518,TRAGEDY,3930. 燃油,3396,TRAGEDY
3931. 进程,1298,COMEDY,3931. 句子,251,COMEDY
3932. 证券,3284,TRAGEDY,3932. 漫画,4269,COMEDY
3933. 单击,4162,COMEDY,3933. 农民,2631,TRAGEDY
3934. 线下,2863,COMEDY,3934. 负载,2884,TRAGEDY
3935. 插座,4271,COMEDY,3935. 包含,284,COMEDY
3936. 甲烷,4384,TRAGEDY,3936. 补充,1805,COMEDY
3937. 王国,4234,COMEDY,3937. 火星,1688,COMEDY
3938. 特效,4864,COMEDY,3938. 批准,4592,COMEDY
3939. 透明度,2753,TRAGEDY,3939. 行动,387,COMEDY
3940. 有,6,COMEDY,3940. 想,57,COMEDY
3941. 订阅,4495,COMEDY,3941. 丝,2596,COMEDY
3942. 列举,1566,TRAGEDY,3942. 玩耍,1717,COMEDY
3943. 融合,1148,COMEDY,3943. 配上,3459,COMEDY
3944. 高度,860,TRAGEDY,3944. 一致性,2981,COMEDY
3945. 欢迎,447,COMEDY,3945. 串,4363,COMEDY
3946. 封,4420,TRAGEDY,3946. 紧张,2970,TRAGEDY
3947. 出租车,3837,COMEDY,3947. 带来,130,COMEDY
3948. 重视,841,TRAGEDY,3948. 停留,4075,TRAGEDY
3949. 岛,3071,COMEDY,3949. 吸收,1037,COMEDY
3950. 英文,652,COMEDY,3950. 同事,1171,COMEDY
3951. 淋,4802,TRAGEDY,3951. 追踪,2555,TRAGEDY
3952. 速率,3073,COMEDY,3952. 落叶,3123,TRAGEDY
3953. 空调,1725,COMEDY,3953. 氧,2924,COMEDY
3954. 空中,2741,COMEDY,3954. 符号,1136,COMEDY
3955. 名额,4410,TRAGEDY,3955. 议题,3103,TRAGEDY
3956. 死,3503,TRAGEDY,3956. 制品,1962,COMEDY
3957. 香菜,4167,COMEDY,3957. 氢气,3389,COMEDY
3958. 乘,3169,COMEDY,3958. 大脑,1373,COMEDY
3959. 产生,150,COMEDY,3959. 哈希,4752,COMEDY
3960. 关键,709,TRAGEDY,3960. 公交,3733,COMEDY
3961. 根源,4259,TRAGEDY,3961. 身,2898,COMEDY
3962. 欧洲,1399,COMEDY,3962. 立场,3237,TRAGEDY
3963. 承认,3100,TRAGEDY,3963. 恒星,1144,COMEDY
3964. 讲座,4134,COMEDY,3964. 世界杯,3560,COMEDY
3965. 申报,3792,COMEDY,3965. 尿布,4095,COMEDY
3966. 国内,1876,COMEDY,3966. 世纪,791,TRAGEDY
3967. 失踪,4965,TRAGEDY,3967. 手环,2540,COMEDY
3968. 生抽,3111,COMEDY,3968. 指标,931,TRAGEDY
3969. 旅行,338,COMEDY,3969. 家,482,COMEDY
3970. 具备,746,COMEDY,3970. 数据库,907,TRAGEDY
3971. 改造,3765,COMEDY,3971. 处理器,2096,TRAGEDY
3972. 步骤,189,COMEDY,3972. 选择,32,COMEDY
3973. 承诺,2473,TRAGEDY,3973. 经验,177,TRAGEDY
3974. 夫妇,4807,COMEDY,3974. 纸张,2486,COMEDY
3975. 运作,2390,COMEDY,3975. 肺部,4220,TRAGEDY
3976. 二进制,3607,COMEDY,3976. 滑动,4730,COMEDY
3977. 人生,562,TRAGEDY,3977. 精度,1689,TRAGEDY
3978. 薄片,3960,COMEDY,3978. 火山,2021,TRAGEDY
3979. 意见,706,COMEDY,3979. 烤鸭,3613,COMEDY
3980. 评测,2179,COMEDY,3980. 物理,797,TRAGEDY
3981. 加强,257,COMEDY,3981. 授权,2382,COMEDY
3982. 深海,3645,TRAGEDY,3982. 失踪,4965,TRAGEDY
3983. 离,2927,TRAGEDY,3983. 启动,1521,COMEDY
3984. 鱼肉,4699,COMEDY,3984. 前往,1133,COMEDY
3985. 尿布,4095,COMEDY,3985. 砍伐,3890,TRAGEDY
3986. 功能,142,COMEDY,3986. 模型,155,COMEDY
3987. 后,3737,TRAGEDY,3987. 法庭,3176,TRAGEDY
3988. 智商,3850,COMEDY,3988. 里程,4920,COMEDY
3989. 泥,4434,TRAGEDY,3989. 意见,706,COMEDY
3990. 全球,229,COMEDY,3990. 异,3078,TRAGEDY
3991. 艾米,2213,COMEDY,3991. 自我,420,COMEDY
3992. 好运,4006,COMEDY,3992. 鸡蛋,729,COMEDY
3993. 冥想,1154,TRAGEDY,3993. 铁,1587,TRAGEDY
3994. 停止,1686,TRAGEDY,3994. 探究,1863,COMEDY
3995. 噪声,2845,COMEDY,3995. 排序,551,COMEDY
3996. 豆瓣酱,3749,COMEDY,3996. 降,3590,TRAGEDY
3997. 肉,1287,COMEDY,3997. 村庄,3054,COMEDY
3998. 代表,417,TRAGEDY,3998. 自动化,1074,COMEDY
3999. 纠缠,4164,TRAGEDY,3999. 报表,1874,COMEDY
4000. 链,605,TRAGEDY,4000. 倒,3148,TRAGEDY
4001. 品牌,160,COMEDY,4001. 季节,658,COMEDY
4002. 纳入,4724,COMEDY,4002. 转向,3755,COMEDY
4003. 教材,3710,TRAGEDY,4003. 传统,1249,COMEDY
4004. 企业家,1307,COMEDY,4004. 背包,4421,COMEDY
4005. 亲情,4081,COMEDY,4005. 时代,677,COMEDY
4006. 顺序,1135,COMEDY,4006. 干预,3023,TRAGEDY
4007. 出台,4309,COMEDY,4007. 以上,573,COMEDY
4008. 声明,3005,TRAGEDY,4008. 用餐,2704,COMEDY
4009. 新郎,4850,COMEDY,4009. 打下,4764,TRAGEDY
4010. 鸣,4939,TRAGEDY,4010. 溶液,2465,COMEDY
4011. 南瓜,4272,COMEDY,4011. 会,9,COMEDY
4012. 电商,1584,COMEDY,4012. 袋,4043,COMEDY
4013. 增添,2289,COMEDY,4013. 一切,1387,COMEDY
4014. 困扰,2641,TRAGEDY,4014. 来自,765,COMEDY
4015. 兴起,3962,COMEDY,4015. 领取,4573,COMEDY
4016. 卧室,2162,COMEDY,4016. 灾害,929,TRAGEDY
4017. 天空,990,TRAGEDY,4017. 失眠,2965,TRAGEDY
4018. 脂肪,1023,COMEDY,4018. 葡萄酒,2121,COMEDY
4019. 议题,3103,TRAGEDY,4019. 冰川,2615,TRAGEDY
4020. 直线,2290,COMEDY,4020. 必须,280,TRAGEDY
4021. 智慧,861,COMEDY,4021. 余额,3848,COMEDY
4022. 部门,626,TRAGEDY,4022. 健身,600,COMEDY
4023. 记忆,1259,TRAGEDY,4023. 处方,4408,TRAGEDY
4024. 圈,4733,COMEDY,4024. 空,2731,TRAGEDY
4025. 纳税,4029,TRAGEDY,4025. 足以,3291,COMEDY
4026. 人性化,4165,COMEDY,4026. 喜悦,3431,COMEDY
4027. 燃油,3396,TRAGEDY,4027. 运用,834,COMEDY
4028. 上方,3553,COMEDY,4028. 墙壁,2370,TRAGEDY
4029. 人群,1257,COMEDY,4029. 审批,4825,TRAGEDY
4030. 手指,2765,COMEDY,4030. 花坛,4979,COMEDY
4031. 照片,2349,COMEDY,4031. 薄片,3960,COMEDY
4032. 改进,439,COMEDY,4032. 气氛,2169,COMEDY
4033. 废弃物,2064,TRAGEDY,4033. 性,266,COMEDY
4034. 公正,2801,COMEDY,4034. 介绍,161,COMEDY
4035. 服用,1712,TRAGEDY,4035. 临床,2141,TRAGEDY
4036. 火灾,2600,TRAGEDY,4036. 促销,1830,COMEDY
4037. 注意力,1066,COMEDY,4037. 女儿,3383,COMEDY
4038. 登记,4490,TRAGEDY,4038. 如,873,COMEDY
4039. 食用,1073,COMEDY,4039. 编程,314,COMEDY
4040. 热爱,1269,COMEDY,4040. 处罚,3629,TRAGEDY
4041. 退款,4222,TRAGEDY,4041. 义,4381,COMEDY
4042. 证书,2944,COMEDY,4042. 表演,1044,COMEDY
4043. 函数,149,TRAGEDY,4043. 层,1414,COMEDY
4044. 精通,4355,COMEDY,4044. 标志,1216,COMEDY
4045. 比萨,3490,COMEDY,4045. 可能,54,COMEDY
4046. 点缀,3555,COMEDY,4046. 没错,4746,COMEDY
4047. 含量,1724,TRAGEDY,4047. 心灵,1352,COMEDY
4048. 重要性,532,TRAGEDY,4048. 低碳,2943,COMEDY
4049. 成熟,4385,COMEDY,4049. 创造,359,COMEDY
4050. 家庭,137,COMEDY,4050. 队列,3756,TRAGEDY
4051. 清单,927,COMEDY,4051. 生成器,3980,COMEDY
4052. 奇数,2663,COMEDY,4052. 学到,2998,COMEDY
4053. 开关,2545,COMEDY,4053. 矩阵,1366,TRAGEDY
4054. 涂上,2982,COMEDY,4054. 因果,3478,TRAGEDY
4055. 历史,188,TRAGEDY,4055. 教授,1603,COMEDY
4056. 招募,4351,COMEDY,4056. 推出,981,COMEDY
4057. 机关,2776,COMEDY,4057. 记得,1949,COMEDY
4058. 清水,2594,COMEDY,4058. 俱乐部,3757,COMEDY
4059. 姓名,1482,COMEDY,4059. 选用,1851,COMEDY
4060. 他人,548,TRAGEDY,4060. 缺陷,2529,COMEDY
4061. 认知,872,TRAGEDY,4061. 湖,4708,TRAGEDY
4062. 自信心,2396,COMEDY,4062. 金星,2760,COMEDY
4063. 百度,4790,COMEDY,4063. 分析师,3759,TRAGEDY
4064. 飞行,1217,COMEDY,4064. 周围,674,COMEDY
4065. 清洁,695,COMEDY,4065. 口,2692,COMEDY
4066. 剂,1963,COMEDY,4066. 噪音,2321,COMEDY
4067. 加工,1573,COMEDY,4067. 脚,1545,COMEDY
4068. 指引,3849,COMEDY,4068. 李华,1537,COMEDY
4069. 出门,2876,COMEDY,4069. 勇气,1314,COMEDY
4070. 语调,4647,COMEDY,4070. 概括,1658,COMEDY
4071. 小说,305,TRAGEDY,4071. 会议,816,COMEDY
4072. 难度,1247,TRAGEDY,4072. 歌词,1604,COMEDY
4073. 姜,1354,COMEDY,4073. 作者,760,TRAGEDY
4074. 热带,2454,COMEDY,4074. 图书馆,3067,TRAGEDY
4075. 整体,1103,COMEDY,4075. 梳理,2489,COMEDY
4076. 音效,3558,COMEDY,4076. 名字,543,COMEDY
4077. 炸,3600,COMEDY,4077. 值得,668,COMEDY
4078. 洞穴,4640,TRAGEDY,4078. 笔记本,2687,COMEDY
4079. 水分,984,COMEDY,4079. 交织,4570,TRAGEDY
4080. 头痛,2954,TRAGEDY,4080. 价值,262,COMEDY
4081. 有望,4821,COMEDY,4081. 数字,217,COMEDY
4082. 初学,3712,COMEDY,4082. 份额,1779,TRAGEDY
4083. 大海,3184,TRAGEDY,4083. 蜜蜂,2322,COMEDY
4084. 品味,2718,COMEDY,4084. 省,4555,TRAGEDY
4085. 参考,659,COMEDY,4085. 硬度,4273,TRAGEDY
4086. 起始,3995,COMEDY,4086. 口语,1489,COMEDY
4087. 科,2493,COMEDY,4087. 法官,3310,TRAGEDY
4088. 考察,4331,COMEDY,4088. 客服,1540,COMEDY
4089. 正文,4374,COMEDY,4089. 俯卧撑,4451,COMEDY
4090. 民间,3550,COMEDY,4090. 相信,515,COMEDY
4091. 水星,2853,COMEDY,4091. 头痛,2954,TRAGEDY
4092. 地毯,2932,COMEDY,4092. 同步,4294,COMEDY
4093. 装,2228,COMEDY,4093. 带给,2048,COMEDY
4094. 人类,63,TRAGEDY,4094. 行,771,COMEDY
4095. 醋,2319,COMEDY,4095. 海王星,3286,TRAGEDY
4096. 室,2167,COMEDY,4096. 年度,2479,TRAGEDY
4097. 菜,1106,COMEDY,4097. 爱好,978,COMEDY
4098. 卫生,1045,COMEDY,4098. 引力场,4865,TRAGEDY
4099. 彗星,4163,TRAGEDY,4099. 天数,2709,TRAGEDY
4100. 风暴,1818,TRAGEDY,4100. 加强,257,COMEDY
4101. 彩虹,3447,COMEDY,4101. 浪漫,2570,COMEDY
4102. 空格,2384,COMEDY,4102. 指,234,TRAGEDY
4103. 购物,580,COMEDY,4103. 矩形,2989,COMEDY
4104. 结论,900,COMEDY,4104. 面条,1750,COMEDY
4105. 工厂,2553,TRAGEDY,4105. 对不起,4758,TRAGEDY
4106. 皮革,4667,TRAGEDY,4106. 公司,30,TRAGEDY
4107. 思念,2864,TRAGEDY,4107. 外语,4195,COMEDY
4108. 前提,2270,COMEDY,4108. 旅行,338,COMEDY
4109. 采用,282,COMEDY,4109. 注入,2727,TRAGEDY
4110. 商品,383,COMEDY,4110. 面前,4545,COMEDY
4111. 书架,4496,COMEDY,4111. 教,2577,COMEDY
4112. 散文,2218,COMEDY,4112. 路,1279,COMEDY
4113. 灾害,929,TRAGEDY,4113. 背后,2140,TRAGEDY
4114. 主题,147,COMEDY,4114. 鉴定,3770,TRAGEDY
4115. 定位,962,COMEDY,4115. 独立,3499,COMEDY
4116. 冒险,1139,COMEDY,4116. 车辆,699,COMEDY
4117. 本地,2282,COMEDY,4117. 关心,1380,COMEDY
4118. 区块链,2503,COMEDY,4118. 狗狗,1028,COMEDY
4119. 声,1915,COMEDY,4119. 以下,81,COMEDY
4120. 清洗,1149,COMEDY,4120. 料理,4093,COMEDY
4121. 度假,1917,COMEDY,4121. 附近,1356,COMEDY
4122. 种群,4335,TRAGEDY,4122. 轮胎,2527,COMEDY
4123. 款式,1945,COMEDY,4123. 海岸,4577,COMEDY
4124. 引领,2815,COMEDY,4124. 激素,4880,TRAGEDY
4125. 外出,3977,COMEDY,4125. 手机,385,COMEDY
4126. 摆放,2685,COMEDY,4126. 敢,4604,COMEDY
4127. 天文学,2769,COMEDY,4127. 缩小,3598,COMEDY
4128. 棋子,3140,COMEDY,4128. 左右,4069,COMEDY
4129. 标准,485,COMEDY,4129. 网页,2522,COMEDY
4130. 求解,2082,COMEDY,4130. 走向,2280,TRAGEDY
4131. 铺,4645,COMEDY,4131. 相处,2413,COMEDY
4132. 睡眠,563,COMEDY,4132. 涂抹,2397,COMEDY
4133. 金字塔,3734,TRAGEDY,4133. 见证,4816,TRAGEDY
4134. 交互,1076,COMEDY,4134. 养分,3309,COMEDY
4135. 夫妻,1659,COMEDY,4135. 排放量,3931,TRAGEDY
4136. 日子,2091,COMEDY,4136. 姜,1354,COMEDY
4137. 键盘,3500,COMEDY,4137. 西红柿,2415,COMEDY
4138. 战役,4822,TRAGEDY,4138. 天体,1391,COMEDY
4139. 收,4430,COMEDY,4139. 透露,4341,TRAGEDY
4140. 询问,1524,COMEDY,4140. 允许,1286,COMEDY
4141. 负担,1721,TRAGEDY,4141. 老板,1253,COMEDY
4142. 构建,897,COMEDY,4142. 责任,437,TRAGEDY
4143. 外卖,4943,COMEDY,4143. 事项,801,COMEDY
4144. 故乡,4937,TRAGEDY,4144. 考验,4318,TRAGEDY
4145. 雨水,3751,TRAGEDY,4145. 机票,3034,COMEDY
4146. 容纳,3969,COMEDY,4146. 毛巾,3589,COMEDY
4147. 个数,3698,COMEDY,4147. 大学生,1475,COMEDY
4148. 深入,2905,COMEDY,4148. 剂量,3367,TRAGEDY
4149. 动物,187,COMEDY,4149. 发展,25,COMEDY
4150. 体温,3524,TRAGEDY,4150. 矿物质,1976,TRAGEDY
4151. 思考,310,TRAGEDY,4151. 准确性,959,TRAGEDY
4152. 使,112,COMEDY,4152. 餐桌,2959,COMEDY
4153. 设计,60,COMEDY,4153. 调控,4299,TRAGEDY
4154. 部位,2209,COMEDY,4154. 带动,4913,COMEDY
4155. 标志,1216,COMEDY,4155. 天堂,4829,COMEDY
4156. 流水,4487,COMEDY,4156. 热爱,1269,COMEDY
4157. 跟进,3493,COMEDY,4157. 定,2129,TRAGEDY
4158. 博主,4788,COMEDY,4158. 注意,94,TRAGEDY
4159. 审批,4825,TRAGEDY,4159. 情感,156,TRAGEDY
4160. 时空,2672,COMEDY,4160. 碳水化合物,2004,COMEDY
4161. 透露,4341,TRAGEDY,4161. 归纳,1789,TRAGEDY
4162. 读者,643,COMEDY,4162. 起始,3995,COMEDY
4163. 肺,3701,TRAGEDY,4163. 屋顶,4569,COMEDY
4164. 腹部,4433,COMEDY,4164. 摆,4599,COMEDY
4165. 屏幕,1173,COMEDY,4165. 艾米丽,3542,COMEDY
4166. 运算符,4028,COMEDY,4166. 块,1146,COMEDY
4167. 碗中,4977,COMEDY,4167. 高山,4465,TRAGEDY
4168. 袋,4043,COMEDY,4168. 日期,588,COMEDY
4169. 事情,424,COMEDY,4169. 扔,4792,COMEDY
4170. 变革,1461,COMEDY,4170. 上面,596,COMEDY
4171. 控,4439,COMEDY,4171. 生成,53,COMEDY
4172. 肺癌,4603,TRAGEDY,4172. 护理,1569,TRAGEDY
4173. 糖尿病,2182,TRAGEDY,4173. 年级,4231,COMEDY
4174. 领取,4573,COMEDY,4174. 门窗,4556,COMEDY
4175. 焯水,4929,COMEDY,4175. 增进,3485,COMEDY
4176. 符合,457,COMEDY,4176. 进程,1298,COMEDY
4177. 有的,4500,COMEDY,4177. 能耗,3674,TRAGEDY
4178. 架构,1669,COMEDY,4178. 生态,265,TRAGEDY
4179. 用药,2748,TRAGEDY,4179. 父母,866,TRAGEDY
4180. 高峰,4654,COMEDY,4180. 所得税,2966,TRAGEDY
4181. 概念,536,COMEDY,4181. 括号,3577,COMEDY
4182. 发生,255,COMEDY,4182. 成本,307,TRAGEDY
4183. 炒饭,3990,COMEDY,4183. 进球,4431,COMEDY
4184. 聚会,1852,COMEDY,4184. 借助,2470,COMEDY
4185. 士兵,4145,TRAGEDY,4185. 分开,4240,TRAGEDY
4186. 余数,4536,COMEDY,4186. 文明,1321,COMEDY
4187. 培养,606,COMEDY,4187. 实习生,4574,COMEDY
4188. 人文,2597,COMEDY,4188. 奖励,1174,COMEDY
4189. 过敏,3328,TRAGEDY,4189. 领袖,2906,TRAGEDY
4190. 木材,2364,COMEDY,4190. 申报,3792,TRAGEDY
4191. 岁月,2379,TRAGEDY,4191. 性质,1001,TRAGEDY
4192. 生机,3313,COMEDY,4192. 引,4233,COMEDY
4193. 坚定,4424,COMEDY,4193. 主菜,3224,COMEDY
4194. 实际,4557,COMEDY,4194. 房,1720,TRAGEDY
4195. 花盆,4975,COMEDY,4195. 出售,3364,TRAGEDY
4196. 三角形,1122,COMEDY,4196. 业主,4104,COMEDY
4197. 美学,3121,COMEDY,4197. 修复,1242,COMEDY
4198. 布局,1187,COMEDY,4198. 企业,118,COMEDY
4199. 供应链,4219,COMEDY,4199. 日历,3884,COMEDY
4200. 过来,3274,COMEDY,4200. 绩效,1958,TRAGEDY
4201. 寓意,3862,COMEDY,4201. 攻击,851,TRAGEDY
4202. 对不起,4758,TRAGEDY,4202. 年代,1393,COMEDY
4203. 有关,1094,COMEDY,4203. 文章,37,COMEDY
4204. 离开,1335,TRAGEDY,4204. 岛,3071,COMEDY
4205. 感动,3120,TRAGEDY,4205. 患者,339,TRAGEDY
4206. 本质,1440,COMEDY,4206. 竞争,465,COMEDY
4207. 包容,3506,COMEDY,4207. 愿,2582,COMEDY
4208. 袋子,4236,COMEDY,4208. 贫困,4851,TRAGEDY
4209. 站立,4995,COMEDY,4209. 钠,4117,COMEDY
4210. 连衣裙,3805,COMEDY,4210. 提交,1693,TRAGEDY
4211. 就诊,4080,TRAGEDY,4211. 观察,683,COMEDY
4212. 添加,368,COMEDY,4212. 记,3764,COMEDY
4213. 部,3718,COMEDY,4213. 室内,798,COMEDY
4214. 问候,4338,COMEDY,4214. 汁,1502,COMEDY
4215. 运用,834,COMEDY,4215. 追逐,2870,COMEDY
4216. 水污染,3804,TRAGEDY,4216. 地,939,COMEDY
4217. 万物,2355,COMEDY,4217. 石油,3418,TRAGEDY
4218. 电话,1127,COMEDY,4218. 它们,55,COMEDY
